TransactionID,AccountID,Date,TransactionType,Amount,Channel
TX000355,ACC00060,2024-10-01 10:19:54.555078,Debit,3020.08,Branch
TX000356,ACC00100,2025-01-06 10:19:54.555080,Debit,1634.65,POS
TX000357,ACC00068,2025-07-06 10:19:54.555082,Credit,4918.15,Branch
TX000358,ACC00133,2025-01-06 10:19:54.555083,Credit,3340.08,Branch
TX000359,ACC00120,2025-05-06 10:19:54.555085,Debit,228.8,Online
TX000360,ACC00037,2024-10-01 10:19:54.555087,Debit,1639.84,ATM
TX000361,ACC00072,2024-08-06 10:19:54.555088,Debit,3120.34,POS
TX000362,ACC00127,2024-10-08 10:19:54.555090,Debit,291.1,Online
TX000363,ACC00106,2024-09-19 10:19:54.555092,Debit,129.18,Online
TX000364,ACC00092,2024-11-22 10:19:54.555094,Credit,2255.62,Online
TX000365,ACC00031,2024-08-18 10:19:54.555095,Credit,1670.12,POS
TX000366,ACC00122,2024-09-02 10:19:54.555097,Debit,2197.11,ATM
TX000367,ACC00137,2024-08-27 10:19:54.555099,Credit,1320.84,POS
TX000368,ACC00051,2025-06-17 10:19:54.555100,Debit,831.94,POS
TX000369,ACC00029,2024-08-06 10:19:54.555102,Debit,3448.83,ATM
TX000370,ACC00040,2025-04-24 10:19:54.555104,Debit,2577.71,POS
TX000371,ACC00041,2025-04-03 10:19:54.555106,Credit,1008.77,Branch
TX000372,ACC00011,2024-11-13 10:19:54.555107,Credit,1604.75,POS
TX000373,ACC00001,2024-08-16 10:19:54.555109,Debit,2963.12,Online
TX000374,ACC00046,2025-03-29 10:19:54.555111,Credit,370.42,POS
TX000375,ACC00101,2024-11-24 10:19:54.555112,Credit,745.79,Online
TX000376,ACC00149,2025-01-03 10:19:54.555114,Debit,375.5,POS
TX000377,ACC00090,2025-01-28 10:19:54.555116,Credit,4063.46,Online
TX000378,ACC00110,2025-06-11 10:19:54.555117,Credit,3764.52,Online
TX000379,ACC00057,2025-01-15 10:19:54.555119,Debit,3769.03,Online
TX000380,ACC00001,2024-09-16 10:19:54.555121,Debit,3584.46,ATM
TX000381,ACC00063,2025-04-07 10:19:54.555122,Credit,3350.23,POS
TX000382,ACC00055,2024-08-03 10:19:54.555124,Debit,2390.19,POS
TX000383,ACC00115,2024-10-08 10:19:54.555126,Credit,3214.97,Branch
TX000384,ACC00143,2025-03-28 10:19:54.555128,Debit,201.42,Branch
TX000385,ACC00149,2025-04-27 10:19:54.555129,Debit,3111.11,Branch
TX000386,ACC00053,2025-02-26 10:19:54.555131,Debit,3891.61,POS
TX000387,ACC00137,2025-02-16 10:19:54.555133,Debit,2506.79,ATM
TX000388,ACC00057,2024-09-16 10:19:54.555134,Credit,1793.99,Online
TX000389,ACC00117,2025-07-16 10:19:54.555136,Debit,1394.36,POS
TX000390,ACC00035,2024-07-22 10:19:54.555138,Debit,3217.58,ATM
TX000391,ACC00063,2024-11-15 10:19:54.555140,Debit,3467.08,ATM
TX000392,ACC00025,2025-03-21 10:19:54.555142,Credit,4356.13,POS
TX000393,ACC00090,2025-05-09 10:19:54.555143,Credit,1718.25,Online
TX000394,ACC00075,2024-09-15 10:19:54.555145,Debit,3851.16,ATM
TX000395,ACC00038,2024-08-22 10:19:54.555147,Debit,2811.17,POS
TX000396,ACC00130,2025-07-04 10:19:54.555149,Debit,4415.35,Online
TX000397,ACC00135,2025-03-13 10:19:54.555150,Debit,2643.78,Branch
TX000398,ACC00091,2024-08-24 10:19:54.555152,Debit,2592.97,ATM
TX000399,ACC00017,2025-07-09 10:19:54.555154,Debit,2893.61,ATM
TX000400,ACC00128,2025-03-09 10:19:54.555155,Credit,3749.08,POS
TX000401,ACC00108,2024-08-12 10:19:54.555157,Debit,4823.81,POS
TX000402,ACC00025,2024-08-04 10:19:54.555161,Debit,377.08,Online
TX000403,ACC00088,2025-05-19 10:19:54.555163,Debit,276.64,Branch
TX000404,ACC00029,2024-07-25 10:19:54.555165,Debit,4688.38,Branch
TX000405,ACC00063,2024-12-01 10:19:54.555166,Debit,2654.08,POS
TX000406,ACC00150,2024-11-17 10:19:54.555168,Debit,3078.37,POS
TX000407,ACC00114,2024-08-29 10:19:54.555170,Credit,2417.29,Online
TX000408,ACC00049,2025-07-14 10:19:54.555172,Credit,477.35,POS
TX000409,ACC00081,2025-05-05 10:19:54.555173,Credit,3842.77,Online
TX000410,ACC00084,2025-01-17 10:19:54.555175,Credit,3738.65,Online
TX000411,ACC00105,2025-02-22 10:19:54.555177,Credit,1565.4,Branch
TX000412,ACC00148,2025-05-02 10:19:54.555179,Credit,1538.13,Online
TX000413,ACC00118,2024-08-24 10:19:54.555180,Debit,4190.83,Branch
TX000414,ACC00086,2025-04-04 10:19:54.555182,Debit,371.06,Branch
TX000415,ACC00063,2025-02-01 10:19:54.555184,Debit,4406.71,Branch
TX000416,ACC00104,2024-12-13 10:19:54.555185,Debit,1290.74,POS
TX000417,ACC00049,2025-01-13 10:19:54.555187,Debit,2968.99,Branch
TX000418,ACC00071,2024-08-07 10:19:54.555189,Debit,4680.61,Online
TX000419,ACC00001,2024-09-18 10:19:54.555190,Credit,3393.83,POS
TX000420,ACC00141,2024-10-08 10:19:54.555192,Debit,2078.0,Online
TX000421,ACC00123,2024-10-29 10:19:54.555194,Credit,3450.78,POS
TX000422,ACC00062,2025-01-03 10:19:54.555196,Credit,1726.46,Online
TX000423,ACC00032,2025-05-09 10:19:54.555197,Debit,1393.52,ATM
TX000424,ACC00029,2025-03-25 10:19:54.555199,Debit,4983.45,ATM
TX000425,ACC00049,2024-12-24 10:19:54.555201,Debit,3756.44,ATM
TX000426,ACC00030,2025-02-01 10:19:54.555203,Debit,3227.15,Online
TX000427,ACC00144,2025-02-12 10:19:54.555206,Debit,1782.9,POS
TX000428,ACC00019,2024-09-22 10:19:54.555209,Debit,255.31,Branch
TX000429,ACC00018,2025-01-23 10:19:54.555212,Debit,164.97,Branch
TX000430,ACC00001,2024-10-09 10:19:54.555215,Credit,2775.36,Online
TX000431,ACC00078,2025-03-12 10:19:54.555219,Debit,3812.54,Online
TX000432,ACC00115,2025-07-06 10:19:54.555221,Debit,2691.52,Online
TX000433,ACC00113,2025-01-11 10:19:54.555224,Credit,4205.52,Online
TX000434,ACC00114,2025-01-04 10:19:54.555227,Debit,176.8,Branch
TX000435,ACC00063,2025-01-26 10:19:54.555230,Debit,1840.09,POS
TX000436,ACC00132,2025-04-25 10:19:54.555233,Credit,1192.98,Branch
TX000437,ACC00129,2025-01-13 10:19:54.555237,Debit,2241.89,Online
TX000438,ACC00008,2024-10-25 10:19:54.555240,Debit,371.16,ATM
TX000439,ACC00055,2025-06-26 10:19:54.555242,Debit,4771.12,Branch
TX000440,ACC00103,2024-09-19 10:19:54.555244,Debit,1124.04,ATM
TX000441,ACC00131,2024-08-23 10:19:54.555246,Debit,4612.32,ATM
TX000442,ACC00032,2025-06-05 10:19:54.555247,Debit,2135.21,Online
TX000443,ACC00010,2025-05-10 10:19:54.555249,Credit,4927.77,Branch
TX000444,ACC00110,2025-04-04 10:19:54.555250,Debit,2774.75,POS
TX000445,ACC00124,2025-02-22 10:19:54.555252,Debit,4654.86,Branch
TX000446,ACC00087,2025-03-21 10:19:54.555254,Credit,36.69,POS
TX000447,ACC00055,2025-04-15 10:19:54.555255,Credit,3743.71,POS
TX000448,ACC00032,2025-05-15 10:19:54.555257,Debit,4516.22,Online
TX000449,ACC00135,2024-07-29 10:19:54.555258,Credit,707.21,POS
TX000450,ACC00093,2025-06-16 10:19:54.555260,Debit,489.67,Branch
TX000451,ACC00008,2025-06-26 10:19:54.555262,Debit,2128.62,Branch
TX000452,ACC00065,2025-04-30 10:19:54.555264,Credit,4669.06,ATM
TX000453,ACC00057,2025-04-09 10:19:54.555267,Debit,2716.51,POS
TX000454,ACC00067,2024-11-04 10:19:54.555270,Debit,2642.01,Online
TX000455,ACC00072,2024-08-03 10:19:54.555273,Credit,714.22,Online
TX000456,ACC00054,2025-04-18 10:19:54.555276,Credit,13.94,Branch
TX000457,ACC00067,2025-06-27 10:19:54.555279,Credit,4052.6,POS
TX000458,ACC00051,2025-01-22 10:19:54.555285,Credit,447.0,Online
TX000459,ACC00097,2025-03-31 10:19:54.555287,Debit,3172.91,POS
TX000460,ACC00092,2024-08-20 10:19:54.555289,Credit,4573.94,POS
TX000461,ACC00008,2025-05-14 10:19:54.555291,Credit,1051.17,ATM
TX000462,ACC00035,2024-11-15 10:19:54.555292,Credit,3329.71,Online
TX000463,ACC00096,2024-07-23 10:19:54.555294,Credit,402.71,ATM
TX000464,ACC00088,2025-01-16 10:19:54.555296,Credit,3022.74,Online
TX000465,ACC00078,2025-03-26 10:19:54.555297,Debit,828.02,POS
TX000466,ACC00032,2025-01-31 10:19:54.555299,Credit,3682.41,Online
TX000467,ACC00120,2024-10-24 10:19:54.555301,Debit,1513.14,Branch
TX000468,ACC00046,2024-10-12 10:19:54.555302,Credit,2322.32,POS
TX000469,ACC00144,2025-02-12 10:19:54.555304,Credit,3001.16,Online
TX000470,ACC00142,2025-03-14 10:19:54.555306,Credit,864.65,ATM
TX000471,ACC00055,2024-08-05 10:19:54.555307,Credit,3710.77,ATM
TX000472,ACC00007,2024-07-25 10:19:54.555309,Credit,1520.18,POS
TX000473,ACC00074,2025-06-17 10:19:54.555311,Credit,3315.24,ATM
TX000474,ACC00007,2024-09-11 10:19:54.555314,Credit,799.83,POS
TX000475,ACC00085,2025-02-24 10:19:54.555317,Credit,3443.71,POS
TX000476,ACC00147,2025-02-01 10:19:54.555320,Debit,649.66,POS
TX000477,ACC00112,2024-10-01 10:19:54.555323,Credit,2132.53,Online
TX000478,ACC00125,2025-02-10 10:19:54.555326,Debit,1243.56,POS
TX000479,ACC00147,2025-02-08 10:19:54.555329,Credit,3744.39,ATM
TX000480,ACC00036,2024-11-14 10:19:54.555333,Debit,1317.55,Branch
TX000481,ACC00029,2024-10-13 10:19:54.555335,Credit,4409.77,Online
TX000482,ACC00082,2025-05-05 10:19:54.555336,Credit,4460.18,ATM
TX000483,ACC00002,2024-09-23 10:19:54.555339,Credit,990.24,POS
TX000484,ACC00129,2025-03-04 10:19:54.555341,Debit,3073.09,POS
TX000485,ACC00047,2025-04-15 10:19:54.555342,Debit,447.71,Branch
TX000486,ACC00148,2025-07-02 10:19:54.555344,Debit,1963.77,ATM
TX000487,ACC00011,2024-09-10 10:19:54.555345,Debit,3569.48,Online
TX000488,ACC00130,2024-11-19 10:19:54.555347,Credit,3300.52,ATM
TX000489,ACC00119,2024-10-11 10:19:54.555349,Credit,3127.26,POS
TX000490,ACC00140,2025-05-12 10:19:54.555351,Credit,1419.88,Online
TX000491,ACC00020,2024-10-07 10:19:54.555352,Debit,1896.34,POS
TX000492,ACC00005,2025-02-01 10:19:54.555354,Credit,523.7,POS
TX000493,ACC00037,2024-08-29 10:19:54.555355,Debit,3597.92,ATM
TX000494,ACC00137,2025-07-13 10:19:54.555357,Debit,2524.41,Branch
TX000495,ACC00053,2025-02-22 10:19:54.555358,Debit,3546.74,POS
TX000496,ACC00099,2024-09-08 10:19:54.555360,Debit,1252.23,ATM
TX000497,ACC00086,2024-07-17 10:19:54.555362,Debit,1628.95,Online
TX000498,ACC00108,2024-12-24 10:19:54.555363,Credit,1677.73,Branch
TX000499,ACC00024,2024-11-03 10:19:54.555365,Debit,138.45,POS
TX000500,ACC00081,2025-05-26 10:19:54.555366,Debit,1711.83,POS
TX000501,ACC00120,2025-03-03 10:19:54.555368,Credit,4018.49,Online
TX000502,ACC00059,2025-07-04 10:19:54.555370,Debit,4487.52,ATM
TX000503,ACC00128,2024-08-11 10:19:54.555371,Debit,2595.91,POS
TX000504,ACC00114,2025-01-05 10:19:54.555373,Credit,2282.95,Online
TX000505,ACC00115,2025-07-04 10:19:54.555375,Credit,163.81,POS
TX000506,ACC00014,2024-09-25 10:19:54.555376,Credit,4397.23,ATM
TX000507,ACC00009,2025-04-25 10:19:54.555378,Debit,74.92,Branch
TX000508,ACC00040,2025-06-09 10:19:54.555379,Credit,4724.3,ATM
TX000509,ACC00025,2024-12-09 10:19:54.555381,Credit,2451.19,ATM
TX000510,ACC00103,2024-10-08 10:19:54.555382,Credit,1716.25,ATM
TX000511,ACC00022,2024-07-27 10:19:54.555384,Debit,4621.85,Online
TX000512,ACC00004,2025-04-05 10:19:54.555386,Credit,131.71,POS
TX000513,ACC00029,2024-11-10 10:19:54.555387,Debit,2911.31,Branch
TX000514,ACC00109,2024-07-29 10:19:54.555389,Debit,2749.17,Online
TX000515,ACC00098,2025-03-27 10:19:54.555391,Credit,1104.41,ATM
TX000516,ACC00037,2025-06-25 10:19:54.555392,Debit,2150.15,Branch
TX000517,ACC00075,2024-12-21 10:19:54.555394,Debit,3264.8,ATM
TX000518,ACC00070,2025-03-05 10:19:54.555396,Credit,3638.38,ATM
TX000519,ACC00146,2025-05-19 10:19:54.555397,Debit,13.58,ATM
TX000520,ACC00128,2025-03-24 10:19:54.555399,Credit,4684.9,Branch
TX000521,ACC00085,2025-02-22 10:19:54.555400,Debit,830.98,POS
TX000522,ACC00042,2025-05-19 10:19:54.555402,Debit,1175.57,ATM
TX000523,ACC00100,2025-06-01 10:19:54.555404,Credit,1324.73,POS
TX000524,ACC00041,2024-11-25 10:19:54.555406,Credit,198.72,Branch
TX000525,ACC00034,2025-01-08 10:19:54.555407,Debit,624.03,Branch
TX000526,ACC00017,2025-02-01 10:19:54.555409,Debit,4931.89,ATM
TX000527,ACC00122,2025-04-28 10:19:54.555410,Credit,1582.93,POS
TX000528,ACC00076,2025-02-26 10:19:54.555412,Debit,585.35,POS
TX000529,ACC00087,2024-12-09 10:19:54.555413,Debit,543.89,ATM
TX000530,ACC00117,2025-03-28 10:19:54.555415,Debit,3600.11,Online
TX000531,ACC00106,2025-04-21 10:19:54.555417,Debit,4274.3,Online
TX000532,ACC00086,2025-01-26 10:19:54.555418,Credit,1292.19,Branch
TX000533,ACC00027,2025-02-02 10:19:54.555420,Credit,114.34,Branch
TX000534,ACC00057,2025-07-01 10:19:54.555421,Credit,1123.22,Online
TX000535,ACC00031,2024-07-26 10:19:54.555423,Credit,292.01,Online
TX000536,ACC00134,2025-03-06 10:19:54.555424,Credit,525.94,Online
TX000537,ACC00098,2024-12-22 10:19:54.555426,Credit,2163.23,ATM
TX000538,ACC00012,2024-11-07 10:19:54.555428,Debit,1157.29,ATM
TX000539,ACC00053,2025-04-01 10:19:54.555429,Credit,2584.57,ATM
TX000540,ACC00138,2024-11-19 10:19:54.555431,Debit,1274.93,ATM
TX000541,ACC00145,2025-05-10 10:19:54.555433,Debit,4703.28,ATM
TX000542,ACC00122,2025-03-06 10:19:54.555434,Debit,4530.66,ATM
TX000543,ACC00046,2025-05-28 10:19:54.555436,Credit,2838.36,Branch
TX000544,ACC00064,2024-08-15 10:19:54.555438,Debit,1778.58,POS
TX000545,ACC00130,2025-05-24 10:19:54.555439,Credit,1911.92,Branch
TX000546,ACC00054,2024-10-12 10:19:54.555441,Debit,2065.14,POS
TX000547,ACC00107,2025-02-25 10:19:54.555442,Debit,3640.62,Branch
TX000548,ACC00051,2025-03-16 10:19:54.555444,Credit,2263.68,Branch
TX000549,ACC00036,2024-11-15 10:19:54.555445,Debit,4285.08,ATM
TX000550,ACC00115,2024-08-06 10:19:54.555447,Debit,4721.03,ATM
TX000551,ACC00026,2024-09-01 10:19:54.555449,Debit,1686.37,POS
TX000552,ACC00029,2024-12-23 10:19:54.555451,Debit,2807.87,POS
TX000553,ACC00149,2025-06-09 10:19:54.555452,Credit,484.33,ATM
TX000554,ACC00011,2024-07-31 10:19:54.555454,Debit,1010.34,Branch
TX000555,ACC00040,2024-10-14 10:19:54.555455,Debit,2073.19,POS
TX000556,ACC00011,2025-01-22 10:19:54.555457,Credit,1038.95,Online
TX000557,ACC00113,2025-04-25 10:19:54.555459,Debit,4384.04,Online
TX000558,ACC00039,2025-04-25 10:19:54.555461,Debit,799.85,Online
TX000559,ACC00054,2025-05-03 10:19:54.555462,Debit,2283.75,POS
TX000560,ACC00098,2024-12-05 10:19:54.555464,Debit,3032.44,ATM
TX000561,ACC00055,2025-04-14 10:19:54.555466,Credit,3462.4,ATM
TX000562,ACC00111,2025-04-10 10:19:54.555467,Debit,1921.52,ATM
TX000563,ACC00150,2025-06-21 10:19:54.555469,Credit,4346.8,POS
TX000564,ACC00069,2024-11-27 10:19:54.555470,Debit,2845.91,POS
TX000565,ACC00056,2024-10-27 10:19:54.555472,Debit,2203.14,Online
TX000566,ACC00033,2025-04-14 10:19:54.555474,Debit,345.53,POS
TX000567,ACC00036,2024-12-05 10:19:54.555476,Credit,2328.8,Online
TX000568,ACC00148,2024-12-12 10:19:54.555477,Debit,4105.47,Online
TX000569,ACC00081,2025-03-05 10:19:54.555479,Debit,3076.56,ATM
TX000570,ACC00109,2025-05-23 10:19:54.555480,Credit,4162.49,POS
TX000571,ACC00073,2025-03-26 10:19:54.555482,Credit,2475.12,ATM
TX000572,ACC00040,2025-05-13 10:19:54.555484,Credit,601.12,ATM
TX000573,ACC00017,2025-02-02 10:19:54.555486,Credit,78.06,POS
TX000574,ACC00129,2025-02-24 10:19:54.555489,Debit,1523.07,POS
TX000575,ACC00061,2024-11-21 10:19:54.555492,Debit,3492.97,Branch
TX000576,ACC00104,2025-03-09 10:19:54.555495,Debit,3953.4,Online
TX000577,ACC00042,2024-12-05 10:19:54.555498,Debit,1485.81,Branch
TX000578,ACC00025,2025-03-12 10:19:54.555501,Credit,2483.31,Online
TX000579,ACC00039,2025-03-06 10:19:54.555504,Debit,2111.38,Online
TX000580,ACC00035,2024-11-25 10:19:54.555508,Debit,2058.51,Online
TX000581,ACC00131,2024-10-26 10:19:54.555511,Debit,1164.43,ATM
TX000582,ACC00108,2024-09-16 10:19:54.555515,Debit,690.49,ATM
TX000583,ACC00102,2024-10-19 10:19:54.555518,Credit,991.48,POS
TX000584,ACC00098,2025-02-23 10:19:54.555520,Debit,286.11,Online
TX000585,ACC00012,2025-06-23 10:19:54.555521,Debit,998.67,Online
TX000586,ACC00019,2025-01-06 10:19:54.555523,Debit,55.91,Online
TX000587,ACC00101,2024-11-17 10:19:54.555525,Credit,3140.02,ATM
TX000588,ACC00044,2025-04-03 10:19:54.555526,Credit,1588.71,POS
TX000589,ACC00049,2025-06-20 10:19:54.555529,Debit,4865.99,ATM
TX000590,ACC00017,2025-06-12 10:19:54.555531,Debit,976.65,Branch
TX000591,ACC00074,2025-03-17 10:19:54.555533,Debit,1735.68,Branch
TX000592,ACC00057,2024-11-08 10:19:54.555534,Credit,1795.63,Branch
TX000593,ACC00055,2025-06-17 10:19:54.555536,Debit,52.17,POS
TX000594,ACC00047,2024-07-22 10:19:54.555539,Debit,4197.65,Branch
TX000595,ACC00012,2024-11-08 10:19:54.555541,Debit,169.65,POS
TX000596,ACC00062,2024-10-20 10:19:54.555543,Credit,4701.5,ATM
TX000597,ACC00080,2025-02-01 10:19:54.555545,Debit,4461.45,ATM
TX000598,ACC00083,2025-01-04 10:19:54.555547,Debit,2682.25,POS
TX000599,ACC00008,2024-09-22 10:19:54.555548,Credit,2722.54,ATM
TX000600,ACC00149,2024-12-06 10:19:54.555550,Credit,3272.35,ATM
TX000601,ACC00081,2024-12-12 10:19:54.555552,Debit,1941.38,POS
TX000602,ACC00118,2024-08-18 10:19:54.555553,Credit,3239.64,Branch
TX000603,ACC00025,2025-05-19 10:19:54.555556,Debit,233.39,POS
TX000604,ACC00089,2025-01-30 10:19:54.555559,Credit,279.7,Online
TX000605,ACC00012,2024-07-29 10:19:54.555563,Credit,2291.58,ATM
TX000606,ACC00143,2024-09-14 10:19:54.555566,Debit,2752.62,POS
TX000607,ACC00059,2025-03-28 10:19:54.555569,Debit,4440.21,ATM
TX000608,ACC00109,2024-11-27 10:19:54.555572,Debit,532.26,Branch
TX000609,ACC00026,2024-09-16 10:19:54.555575,Credit,4115.01,ATM
TX000610,ACC00047,2025-02-27 10:19:54.555578,Debit,1058.14,POS
TX000611,ACC00032,2024-11-24 10:19:54.555581,Debit,1976.48,Branch
TX000612,ACC00010,2025-06-21 10:19:54.555585,Debit,1589.85,Branch
TX000613,ACC00016,2025-03-08 10:19:54.555587,Debit,2006.77,Branch
TX000614,ACC00145,2024-08-06 10:19:54.555589,Debit,760.97,Online
TX000615,ACC00026,2025-01-20 10:19:54.555590,Credit,2522.81,POS
TX000616,ACC00086,2025-04-17 10:19:54.555592,Debit,4010.2,POS
TX000617,ACC00135,2024-12-02 10:19:54.555594,Debit,2213.25,Branch
TX000618,ACC00014,2025-06-27 10:19:54.555595,Credit,2458.16,ATM
TX000619,ACC00079,2025-02-17 10:19:54.555597,Debit,4245.35,Branch
TX000620,ACC00117,2025-06-18 10:19:54.555599,Debit,3533.23,Online
TX000621,ACC00007,2025-05-23 10:19:54.555600,Debit,2457.37,Branch
TX000622,ACC00137,2024-09-30 10:19:54.555602,Debit,1295.9,POS
TX000623,ACC00115,2025-01-22 10:19:54.555604,Debit,4425.78,Branch
TX000624,ACC00072,2024-11-29 10:19:54.555605,Credit,2889.33,ATM
TX000625,ACC00059,2025-01-19 10:19:54.555607,Credit,1113.53,POS
TX000626,ACC00082,2025-02-25 10:19:54.555608,Credit,1352.91,ATM
TX000627,ACC00116,2024-08-24 10:19:54.555610,Debit,4017.63,Branch
TX000628,ACC00146,2025-06-27 10:19:54.555611,Credit,230.29,POS
TX000629,ACC00103,2024-07-26 10:19:54.555613,Debit,4960.54,Online
TX000630,ACC00017,2024-10-20 10:19:54.555615,Debit,660.45,POS
TX000631,ACC00014,2024-08-12 10:19:54.555616,Debit,3982.38,ATM
TX000632,ACC00108,2024-07-28 10:19:54.555618,Credit,1979.93,POS
TX000633,ACC00045,2024-12-28 10:19:54.555620,Credit,2466.16,Online
TX000634,ACC00098,2025-03-16 10:19:54.555621,Credit,4404.45,Online
TX000635,ACC00131,2025-01-23 10:19:54.555623,Debit,2070.43,Online
TX000636,ACC00037,2025-02-11 10:19:54.555624,Credit,2692.09,Online
TX000637,ACC00108,2024-08-02 10:19:54.555626,Debit,256.01,ATM
TX000638,ACC00039,2024-11-09 10:19:54.555628,Credit,21.71,POS
TX000639,ACC00015,2025-03-15 10:19:54.555629,Credit,1231.55,Branch
TX000640,ACC00120,2024-12-16 10:19:54.555631,Debit,3406.11,Online
TX000641,ACC00004,2025-06-13 10:19:54.555632,Debit,615.11,Branch
TX000642,ACC00093,2024-10-16 10:19:54.555634,Credit,577.67,Branch
TX000643,ACC00141,2024-12-15 10:19:54.555636,Credit,2060.69,POS
TX000644,ACC00016,2025-06-19 10:19:54.555637,Credit,3242.71,Branch
TX000645,ACC00108,2025-04-25 10:19:54.555639,Debit,3563.24,Branch
TX000646,ACC00126,2025-03-26 10:19:54.555640,Debit,900.47,ATM
TX000647,ACC00055,2024-08-04 10:19:54.555642,Credit,407.14,Branch
TX000648,ACC00034,2024-10-22 10:19:54.555644,Credit,4702.58,POS
TX000649,ACC00013,2025-03-02 10:19:54.555645,Debit,1310.73,Branch
TX000650,ACC00141,2025-05-01 10:19:54.555647,Credit,4268.2,POS
TX000651,ACC00018,2025-03-12 10:19:54.555648,Debit,4318.82,Online
TX000652,ACC00096,2024-08-11 10:19:54.555650,Debit,3864.89,Branch
TX000653,ACC00123,2024-12-28 10:19:54.555651,Debit,852.48,Branch
TX000654,ACC00039,2024-07-28 10:19:54.555653,Debit,4110.79,Branch
TX000655,ACC00046,2025-05-28 10:19:54.555655,Debit,3848.56,Online
TX000656,ACC00029,2024-09-19 10:19:54.555657,Debit,2987.65,ATM
TX000657,ACC00062,2024-12-11 10:19:54.555658,Credit,1692.64,Branch
TX000658,ACC00016,2024-12-21 10:19:54.555660,Debit,1319.92,POS
TX000659,ACC00121,2025-07-03 10:19:54.555662,Debit,618.23,ATM
TX000660,ACC00010,2024-09-09 10:19:54.555663,Credit,2553.69,ATM
TX000661,ACC00103,2025-07-12 10:19:54.555665,Debit,2930.45,ATM
TX000662,ACC00084,2024-11-14 10:19:54.555666,Credit,1803.1,Branch
TX000663,ACC00133,2024-07-27 10:19:54.555668,Debit,2382.04,Online
TX000664,ACC00065,2025-04-27 10:19:54.555670,Credit,1823.94,Online
TX000665,ACC00003,2025-01-12 10:19:54.555671,Credit,3208.62,Branch
TX000666,ACC00142,2025-06-07 10:19:54.555673,Debit,4507.28,POS
TX000667,ACC00120,2025-01-12 10:19:54.555674,Debit,827.96,POS
TX000668,ACC00068,2025-04-15 10:19:54.555676,Debit,1913.23,POS
TX000669,ACC00146,2024-07-19 10:19:54.555677,Debit,712.93,Branch
TX000670,ACC00037,2024-10-25 10:19:54.555679,Credit,3128.47,Online
TX000671,ACC00073,2025-06-11 10:19:54.555681,Credit,3647.06,Branch
TX000672,ACC00143,2025-03-01 10:19:54.555682,Credit,4660.24,Online
TX000673,ACC00049,2024-09-05 10:19:54.555684,Debit,1401.57,ATM
TX000674,ACC00121,2024-10-12 10:19:54.555686,Credit,4751.55,Branch
TX000675,ACC00088,2025-03-03 10:19:54.555688,Debit,325.68,Online
TX000676,ACC00140,2024-12-20 10:19:54.555689,Debit,3019.04,ATM
TX000677,ACC00037,2025-04-16 10:19:54.555691,Credit,295.09,ATM
TX000678,ACC00061,2025-03-16 10:19:54.555693,Debit,4469.93,Branch
TX000679,ACC00124,2024-10-17 10:19:54.555694,Credit,2653.75,Online
TX000680,ACC00039,2025-05-09 10:19:54.555696,Debit,3350.05,ATM
TX000681,ACC00063,2025-05-04 10:19:54.555697,Credit,4159.55,Branch
TX000682,ACC00046,2024-09-24 10:19:54.555699,Debit,760.05,ATM
TX000683,ACC00088,2024-12-30 10:19:54.555701,Credit,202.57,POS
TX000684,ACC00011,2024-08-04 10:19:54.555702,Credit,4395.62,Branch
TX000685,ACC00062,2025-04-28 10:19:54.555704,Debit,1581.52,ATM
TX000686,ACC00077,2024-12-10 10:19:54.555705,Debit,653.6,Branch
TX000687,ACC00052,2024-08-22 10:19:54.555707,Credit,2347.62,Branch
TX000688,ACC00004,2024-07-30 10:19:54.555708,Debit,2995.55,Online
TX000689,ACC00059,2025-05-18 10:19:54.555711,Debit,164.54,Online
TX000690,ACC00072,2025-02-10 10:19:54.555712,Debit,1381.73,ATM
TX000691,ACC00148,2025-04-01 10:19:54.555714,Credit,173.67,Branch
TX000692,ACC00093,2025-02-18 10:19:54.555716,Credit,2107.47,Branch
TX000693,ACC00063,2025-03-27 10:19:54.555717,Debit,4476.55,POS
TX000694,ACC00054,2024-10-16 10:19:54.555719,Debit,4913.44,Branch
TX000695,ACC00117,2024-09-21 10:19:54.555721,Credit,3188.87,Online
TX000696,ACC00110,2025-05-02 10:19:54.555722,Debit,816.57,Branch
